id,text,发布时间,labels,like_count,favorite_count,comment_count,share_count,tags
W5072756064388269,#官方回应男子举报环保部门充当保护伞#陕西韩城一男子实名举报“当地环保部门充当企业保护伞”，8月29日，当地回应：立即启动调查程序L时尚小白兔的微博视频 实名追捕海众和怀抱之同党海众是请飞原公司报复三请到分没毁送货垃圾假期快建筑垃圾 工业垃圾 现在跟相关部门核实一下 我现在马上进行调查对于这个 ,2024-08-29,Y,0,0,0,0,官方回应男子举报环保部门充当保护伞
W5095142872844902,实名举报L用户7223820876的微博视频 我是一名肾炎患者王琴 女 安徽省同林市 同關區人電話 152-5660-6994實名舉報安徽省 同林市同關區長江路公安局所長汪雲海和安徽省同林市同關區楊家山公安局書所長對各三甲醫院醫生為一己私利逼迫我住院做手術利用職務之便暗中勾結用藥物;;我的相互作用对我不断恶意投毒一次又一次人身伤害医学暴力虐待一案有案不立 引案不查踢皮球 并纵容下属民警威胁恐吓 污蔑我 对我人身攻击汪云海所长还威胁恐吓我70岁的老母亲要我母亲把我带回家去不然告我聚众闹事妨碍公务把我抓起来在此 恳请相关部门领导依法给予彻查;请国家权威机关领导关注并依法彻查、监督、处理。恳请广大网友给予支持援助。 ,2024-10-30,Y,1,0,0,0,
W5095127780164287,2024年10月28日发布，湖北武汉男子实名举报，湖北省武汉市江岸区塔子湖街道党工委副书记段绍先，长期与其的妻子保持不正当关系！L涛淼的微博视频 本人现实名举报湖北城武汉市江岸区塔子湖街道党工委副书记段少仙长期与本人的妻子保持不正当不道德男女关系打两年之久我2022年我当时就有这个知觉但是他不承认对话的老婆先于在他老公的手机里面发现了他们俩的不雅视频和不雅聊天2023年6月28号他来人跟我老婆中午下班之后到我家里去了把他们两个人堵在我家门口同一个单位上下级关系因为我的家里现在是民粹死亡家里已经破裂了但是我们的不熟悉那唐伟那也是吗那这个事情你知道吗 ,2024-10-30,Y,0,0,0,1,
W5095116058661421,"对我的行政拘留行为是严重违法乱纪行为！是对我实名举报打压行为，不仅严重破坏了党纪党风，损坏了党的形象，没把人民赋予的权力，用到正道上,他们也是无视党纪国法，目无组织纪律，横行霸道！警察就是公平正义，仁爱，勇敢，守法，尊重生命的代名词！利用法律武器对我的正当实名举报实施打压！还社会公正，和谐的！  滁州市公安局南谯分局行政处罚决定书滁南公（龙蟠）行罚决字（2023）205号违法行为人濮传凤，女，46岁，1976年8月21日生，居民身份证号2X，户籍安徽省滁州市购5CO5341，现住安徽省滁州市琅违法犯罪经历：无。现查明2022年6月份以来，濮传凤通过抖音、微信、新浪微博网络平台，多次发布不实的举报维权视频。混淆视听，迷惑不明真相的群众，扰乱了社会公共秩序。以上事实有迎法们为人的陈述和申辩、证人证言、视听资料、书证等证据证实。濮传凤的行为已构成虚构事实扰乱公共秩序。根据《中华人民共和国治安管理处罚法》第二十五条第一项之规定，现决定对濮传凤作出行政拘留七日处罚。执行方式和期限：本处罚决定书对濮传凤宣告后，由民警将濮传凤送至滁州市拘留所执行拘留。拘留期限：自2023年6月8日至2023年6月15日止。州市人如不服本决定，可以在收到本决定书之日起行政民政府申请行政复议或者在六个月内依法向南可诉讼。滁市公安局南焦分局附：清单共_／份行政处罚决定书已向我宣告并送达。被处罚人安凤2023年6月8日人的，复印送达被侵害人。@濮传凤",2024-10-30,Y,1,0,0,0,
W5072737222263745,【陕西官方回应“男子举报环保部门充当企业保护伞”：立即启动调查程序】#男子举报环保部门充当保护伞#据海报新闻近日，陕西韩城一男子实名举报称，当地环保部门充当一家名为兴禾源再生资源有限公司的“保护伞”，同时举报该企业短短一个月内倾倒填埋了70万吨垃圾。　　对此，8月29日，海报新闻记者采访了当地有关部门，工作人员表示，目前正与相关部门核实情况，将立即启动调查程序。L齐鲁晚报的微博视频 先實名救援海上四懷抱指同黨海上四行動員公司報復賽斷斷矣一個月左右請到分明會送貨垃圾炸七塊建築垃圾工業垃圾攻擊70萬噸以上現在跟相關部門核實一下我們現在馬上啟動調查隊去 ,2024-08-29,Y,3,0,2,1,男子举报环保部门充当保护伞
W5072737220952351,【陕西官方回应“男子举报环保部门充当企业保护伞”：立即启动调查程序】#男子举报环保部门充当保护伞#据海报新闻近日，陕西韩城一男子实名举报称，当地环保部门充当一家名为兴禾源再生资源有限公司的“保护伞”，同时举报该企业短短一个月内倾倒填埋了70万吨垃圾。　　对此，8月29日，海报新闻记者采访了当地有关部门，工作人员表示，目前正与相关部门核实情况，将立即启动调查程序。L齐鲁晚报的微博视频 先實名救援海上四懷抱指同黨海上四行動員公司報復賽斷斷矣一個月左右請到分明會送貨垃圾炸七塊建築垃圾工業垃圾攻擊70萬噸以上現在跟相關部門核實一下我們現在馬上啟動調查隊去 ,2024-08-29,Y,1,0,0,0,男子举报环保部门充当保护伞
W5094987880727675,【当地纪委回应一街道干部被爆出轨：目前还在调查核实中】男子实名举报一街道干部出轨其妻子10月28日（发布），湖北省武汉市一田姓男子实名举报江岸区塔子湖街道党委副书记段某某与其妻子唐某某保持不正当男女关系，长达两年之久。武汉市江岸区纪委：已收到相关举报，目前还在调查核实中。 湖北省武汉市江岸区塔子湖街道党工委副书记段少先长期以本人的妻子唐伟娜保持不正当不道德男女关系 ,2024-10-30,Y,0,0,0,0,
W5072733761962576,【#陕西官方回应“男子举报环保部门充当企业保护伞”：立即启动调查程序#】#看今日微博#近日，陕西韩城一男子实名举报称，当地环保部门充当一家名为兴禾源再生资源有限公司的“保护伞”，同时举报该企业短短一个月内倾倒填埋了70万吨垃圾。对此，8月29日，海报新闻记者采访了当地有关部门，工作人员表示，目前正与相关部门核实情况，将立即启动调查程序。（来源：海报新闻记者朱晓冲）@陕西发布@陕西生态环境@渭南发布@渭南宣传@渭南生态环境@韩城发布@韩城生态环境@韩城宣传L记录者任阿刚的微博视频 先實名救救海上四懷抱指同黨海上四雄聲援公司報復賽斷斷矣一個月左右請到分明會送貨垃圾假器塊建築垃圾工業垃圾攻擊70萬個以上現在跟相關部門核實一下我們現在馬上啟動調查隊去 ,2024-08-29,Y,2,0,0,0,"陕西官方回应“男子举报环保部门充当企业保护伞”：立即启动调查程序,看今日微博"
W5072732081359197,我叫龚拴喜，实名举报乌拉特中旗一系列严重违法违规问题。开发商弟弟谢立杰吸毒并挪用国家财产2816.24万元，(住建局出资金银行流水平证)，开发商谢丽伟逃税漏税，一房二卖，还涉嫌其他犯罪，在(2020)内0824民初582号，案件中政府住建局还借给犯罪人员谢丽伟2785.678万元，政府将款项打入谢立杰和赵乐个人帐户，包括农民工工资款，这俩笔款5601.918万元贾永平，照日格图，张永胜有法不依，充当保护伞。恳请纪委彻杳，惩处违法违规行为，为农民工讨回公道，挽回国家财产损失。举报人，龚拴喜2024年8月6日电话13347175631L用户7812312477的微博视频 抖音我的抖音号：30741653291开发商谢丽伟的弟弟挪用国家财产数千万元吸食冰毒实名举报照日格图，员永平，张永庭，恶意充当挪用国家财产吸食冰毒的谢立杰，发迎税嘉视谢丽伟的保护率抖音我的抖音号：30741653291开发商谢丽伟的弟弟挪用国家财产数千万元吸食冰毒买名车报照日格图，贾永平，张永胜，恶意充当狮用国家财产吸食冰毒的谢立杰，及逃税漏税谢丽伟的保护伞 ,2024-08-29,Y,0,0,0,0,
W5073075357355611,实名举报L用户7223820876的微博视频 我是一名肾炎患者王琴 女 安徽省同林市 同關區人電話 152-5660-6994實名舉報安徽省 同林市同關區長江路公安局所長汪雲海和安徽省同林市同關區楊家山公安局書所長對各三甲醫院醫生為一己私利逼迫我住院做手術利用職務之便暗中勾結用藥物;我的相互作用对我不断恶意投毒一次又一次人身伤害医学暴力虐待一案有案不立 引案不查踢皮球 并纵容下属民警威胁恐吓 污蔑我 对我人身攻击汪云海所长还威胁恐吓我70岁的老母亲要我母亲把我带回家去不然告我聚众闹事妨碍公务把我抓起来在此 恳请相关部门领导依法给予彻查;请国家权威机关领导关注并依法彻查、监督、处理。恳请广大网友给予支持援助。 ,2024-08-30,Y,0,0,0,0,
W5073050658411567,#渭南头条#网曝“陕西蒲城县第三中学公私勾结，食堂违规招标，遭实名举报！”是否属实？敬请有关部门查证……渭南身边事超话#教育厅##蒲城#O网页链接L陕北日曝-霍治国的微博视频O网页链接 我叫周柳辉;胡胜侠菜美真人;身份证号610526198807148235现为福冲洋产业管理优先公司招标代理人该公司从事产业行业十余年若翻阳2024年8月27日胡胜侠第三高级中学学生食堂产业项目招标正式清空招标达瑞西安文筑产业管理优先公司成立于2024年6月26日辞职；此次招标公司日期为2024年8月5日该公司2024年8月9日才取得实习行业许可证无任何实习行业从业经验从表面上刊为两省丁子湖招标公司为学校旺省之丁实为蒲城县当地人经营刊标地点为蒲城县河行渝城校区东门此次招标蒲城县第三高级中学司机房西炳和校长乔建沪从未采用过；和四次相同对工作不负责任持食品安全为二心本次招标由副校长于广全程办理招标过程简单处方明显有内外勾结嫌疑随后该信传送发营三千抖时报记者跟随跟踪采访各业员为扶持校园实现此番力量此次主办两个月公司中标我们放心吧光三种食食加上急功大利；请大家继续支持和关注；谢谢 [含实名信息],2024-08-30,Y,1,0,0,0,"渭南头条,教育厅,蒲城"
W5073048135009682,韩城一男子实名举报政府部门L关公故里1978的微博视频 海上四雄黑猿猛狮报复赛短短以一个月左右穷到分明毁损破垃圾炸七块捡住垃圾故意垃圾攻击70万个以上现在跟相关部门核实一下我们现在马上启动调查对于出去先实名据告海上四怀抱之同党海上四雄黑猿猛狮 ,2024-08-30,Y,0,0,0,0,
W5073042251715206,"#小区地库变垃圾屋引不满#8月29日（原创采访）陕西韩城一男子实名举报当地企业违规倾倒垃圾70余万吨，称环保部门充当该企业“保护伞”。官方：相关部门正在核实事件的真实性。（南昌晚报记者万清云）L铁皮玩具的主人的微博视频 大家好,我叫黄景烁先实名举报海空公司怀抱之冲淡海空公司请飞原公司报复信转转一个月左右冲到海中、爱天、分明会、冲破垃圾、假器块、监督垃圾、故意垃圾、攻击70万吨以上网上已经转给我们这边了,正在查处理相关部门正在核实他反映的那些问题的真实性那个部门也比较重视这个事情 ",2024-08-30,Y,0,0,0,1,小区地库变垃圾屋引不满
W5072716221386489,实名举报抗争维权揭露真相L赣B赣B的微博视频 現在我實名舉報新國縣公安局長官派出所等一系列違法亂紀行為2024年7月18日我在長官鄉雲錦寺困到李慎元他擰我臉之後我說他並向他要之前的工資碰面他就打我就報警了長官派出所把我拉到那以作材料並認為我拿了他的錢把我關押在審訊室被打導致頭部腳肩部受傷由於長時間關押被號;輪方審訊不給水和飯出現暈倒戳觸後被救護車送往醫院搶救並且犯案單位沒有第一時間通知家屬這個情況我急著要聯繫家屬告知其人卻置之不理長江派出所把我身上的所有物品鑰匙 手機還有好些錢搜掉現在也沒拿回打人者李慎炎卻未被處罰而我卻反而被拘留8天7月20日;請律師去調取案件卷宗想通過法律途徑維權導出真相卻被長江派出所拒絕以上發生地在江西省淡溝市新國縣公安局長江派出所懇請廣大網友幫幫我 ,2024-08-29,Y,1,0,1,1,
W5072714165912725,【#陕西官方回应“男子举报环保部门充当企业保护伞”：立即启动调查程序#】近日，陕西韩城一男子实名举报称，当地环保部门充当一家名为兴禾源再生资源有限公司的“保护伞”，同时举报该企业短短一个月内倾倒填埋了70万吨垃圾。对此，8月29日，海报新闻记者采访了当地有关部门，工作人员表示，目前正与相关部门核实情况，将立即启动调查程序。（来源：海报新闻记者朱晓冲）@陕西发布@陕西生态环境@渭南发布@渭南宣传@渭南生态环境@韩城发布@韩城生态环境@韩城宣传L记录者任阿刚的微博视频 先實名救救海上四懷抱指同黨海上四雄聲援公司報復賽斷斷矣一個月左右請到分明會送貨垃圾假器塊建築垃圾工業垃圾攻擊70萬個以上現在跟相關部門核實一下我們現在馬上啟動調查隊去 ,2024-08-29,Y,172,0,12,35,陕西官方回应“男子举报环保部门充当企业保护伞”：立即启动调查程序
W5072713338588684,"实名举报L娜样99的微博视频 实名举报郑州市检家察院检察官空留王士峰健郑州中级人名法去院宁伟、季继军我是庄甚远身份证号码370102196005220619
实名举报郑州市方检务察院检察官王士峰健1郑州中级人名法院宁伟、李继军我是庄甚远身份证号码370102196005220619我现在实名举报郑州市检察院王士峰、王留健两位检察官在办理我妹妹涉嫌集团诈骗案中对同案的18名员工取保候审过程中的违法行为第一必须认罪认罚第二解除北京律师第三申请不参加庭前会议第四让律师撤回庭前会议提出的申请18个人取保候审,而排最后的吴某某就是被警察贾龙博性骚扰的女孩.因坚持不认罪不认罚,现在还在关押中,在此 我正式向河南省人民检察院郑州市人民检察院郑州市检查委员会,实名举报郑州市检察院检察官王士峰、王留健郑州市中级人民法院宁伟、李继军的违法行为请有关部门对上述人员予以查处 [含实名信息]",2024-08-29,Y,1,0,0,1,
W5072709801214454,实名举报在维权路上L赣B赣B的微博视频 我父亲在一间派出所于是女儿母打了个面说让我一把刀用那个面刀说你刀多大你切到底切到底你派出所就已经切到那里头我妈在说那里包间那里你去救救我救救我到那里头我妈在说我妈在说就不让我来做菜要是一个人搞毛鸡搞三小六的她就不让我来打刚那个手机钱包手机全部已经一哈拿掉;哪个女孩子受理的不黑哪个男的哪怕在大天方的男子家不黑哪怕在母亲家不黑也还穷得了的穷得了的手机就现在要平板的要不要的钱啊去包装拿给他去包装你是整九六万八个人去九六十看明白了吗然后毛心里从我妈妈说要毛是棒要毛是长去五十多多吃饱还吃红酒我说通过医院打氧气打了吊针;我说你去找找吧他不就没找了他就说现在你去调错了你看看东西放在哪里你就不去调错了当你通过就不调了放到哪里你可以 ,2024-08-29,Y,2,0,1,1,
W5072705460111377,"实名举报L娜样99的微博视频 实名举报郑州市检家察院检察官空留王士峰健郑州中级人名法去院宁伟、季继军我是庄甚远身份证号码370102196005220619我现在实名举报郑州市检察院王士峰、王留健两位检察官在办理我妹妹涉嫌集团诈骗案中对同案的18名员工取保候审过程中的违法行为第一必须认罪认罚第二解除北京律师第三申请不参加庭前会议第四让律师撤回庭前会议提出的申请18个人取保候审,而排最后的吴某某就是被警察贾龙博性骚扰的女孩.因坚持不认罪不认罚,现在还在关押中,在此 我正式向河南省人民检察院郑州市人民检察院郑州市检查委员会,实名举报郑州市检察院检察官王士峰、王留健郑州市中级人民法院宁伟、李继军的违法行为请有关部门对上述人员予以查处 [含实名信息]",2024-08-29,Y,0,0,0,0,
W5073035149186958,我叫龚拴喜，实名举报乌拉特中旗一系列严重违法违规问题。开发商弟弟谢立杰吸毒并挪用国家财产2816.24万元，(住建局出资金银行流水平证)，开发商谢丽伟逃税漏税，一房二卖，还涉嫌其他犯罪，在(2020)内0824民初582号，案件中政府住建局还借给犯罪人员谢丽伟2785.678万元，政府将款项打入谢立杰和赵乐个人帐户，包括农民工工资款，这俩笔款5601.918万元贾永平，照日格图，张永胜有法不依，充当保护伞。恳请纪委彻杳，惩处违法违规行为，为农民工讨回公道，挽回国家财产损失。举报人，龚拴喜2024年8月6日电话13347175631L用户7812312477的微博视频 抖音我的抖音号：30741653291开发商谢丽伟的弟弟挪用国家财产数千万元吸食冰毒实名举报照目格图，页永平，张永庭，恶意充当挪用国家财产吸食冰毒的别立杰，发逃税肩祝谢丽伟的保护率抖音我的抖音号：30741653291开发商谢丽伟的弟弟挪用国家财产数千万元吸食冰毒卖名举报照日格图，贾永平，张永胜，恶意充当挪用国家财产吸食冰毒的谢立杰，及逃税属税谢丽伟的保护率 ,2024-08-30,Y,0,0,0,0,
W5073026108101961,依法治国的社会，怎能容下这般无耻和野蛮！让法律严厉打击这帮制造冤案的魔鬼和恶棍！我证人证据依据面前实名举报云南省红河州河口县人民法院执行局局长黄凯违纪违法，办人情案，关系案，金钱案，组织领导黑恶势力马跃超，马跃良，杨志兰，陈公旭宇，陈有洪非法抢夺侵吞我的大米执行款和机器设备设施执行款分配款共计88万元，我实名举报，信访十多年至今无果，遭遇的都是推诿扯皮，踢皮球，冷硬横推，霸权回复，办人情案，关系案，金钱案，官官相护，欺下瞒上，受害者看不到真像，听不到真话得不到真理。举报人许建东，电话19806933211L冤民抗腐者许建东的微博视频 你敢做初一就别怪我敢做十五不要以为你拿到一纸胜诉判决你就可以高枕无忧了你短浅的目光怎能知道就是这一份判决将把你送入死无葬身之地之处我很喜欢看你顾脸不顾腚的样子我们继续往下走人在做;天在看 看谁将笑到最后你敢做初一 就别怪我敢做十五不要以为你拿到一纸胜诉判决你就别怪我敢做十五 ,2024-08-30,Y,0,0,0,0,
W5073017558534346,#老陕身边事#陕西蒲城县第三中学公私勾结，食堂违规招标，遭实名举报！L老陕身边故事的微博视频 我叫周柳辉;胡胜侠菜美真人;身份证号610526198807148235现为福冲洋产业管理优先公司招标代理人该公司从事产业行业十余年若翻阳2024年8月27日胡胜侠第三高级中学学生食堂产业项目招标正式清空招标达瑞西安文筑产业管理优先公司成立于2024年6月26日辞职；此次招标公司日期为2024年8月5日该公司2024年8月9日才取得实习行业许可证无任何实习行业从业经验从表面上刊为两省丁子湖招标公司为学校旺省之丁实为蒲城县当地人经营刊标地点为蒲城县河行渝城校区东门此次招标蒲城县第三高级中学司机房西炳和校长乔建沪从未采用过；和四次相同对工作不负责任持食品安全为二心本次招标由副校长于广全程办理招标过程简单处方明显有内外勾结嫌疑随后该信传送发营三千抖时报记者跟随跟踪采访各业员为扶持校园实现此番力量此次主办两个月公司中标我们放心吧光三种食食加上急功大利；请大家继续支持和关注；谢谢 [含实名信息],2024-08-30,Y,1,0,0,1,老陕身边事
W5073016264332793,#热门视频#陕西蒲城县第三中学公私勾结，食堂违规招标，遭实名举报。#蒲城#@临渭发布@渭南日报社@渭南二三里@渭南宣传@蒲城新闻人@蒲城融媒中心@三秦都市报@蒲城教育局L三秦绝对的微博视频 我叫周柳辉;胡胜侠菜美真人;身份证号610526198807148235现为福冲洋产业管理优先公司招标代理人该公司从事产业行业十余年若翻阳2024年8月27日胡胜侠第三高级中学学生食堂产业项目招标正式清空招标达瑞西安文筑产业管理优先公司成立于2024年6月26日辞职；此次招标公司日期为2024年8月5日该公司2024年8月9日才取得实习行业许可证无任何实习行业从业经验从表面上刊为两省丁子湖招标公司为学校旺省之丁实为蒲城县当地人经营刊标地点为蒲城县河行渝城校区东门此次招标蒲城县第三高级中学司机房西炳和校长乔建沪从未采用过；和四次相同对工作不负责任持食品安全为二心本次招标由副校长于广全程办理招标过程简单处方明显有内外勾结嫌疑随后该信传送发营三千抖时报记者跟随跟踪采访各业员为扶持校园实现此番力量此次主办两个月公司中标我们放心吧光三种食食加上急功大利；请大家继续支持和关注；谢谢 [含实名信息],2024-08-30,Y,2,0,2,1,"热门视频,蒲城"
W5073013839763725,#社会趣闻新鲜事儿#网曝“陕西蒲城县第三中学公私勾结，食堂违规招标，遭实名举报！”是否属实？敬请有关部门查证……渭南身边事超话#教育厅##蒲城#O网页链接L陕北日曝-霍治国的微博视频 我叫周柳辉;胡胜侠菜美真人;身份证号610526198807148235现为福冲洋产业管理优先公司招标代理人该公司从事产业行业十余年若翻阳2024年8月27日胡胜侠第三高级中学学生食堂产业项目招标正式清空招标达瑞西安文筑产业管理优先公司成立于2024年6月26日辞职；此次招标公司日期为2024年8月5日该公司2024年8月9日才取得实习行业许可证无任何实习行业从业经验从表面上刊为两省丁子湖招标公司为学校旺省之丁实为蒲城县当地人经营刊标地点为蒲城县河行渝城校区东门此次招标蒲城县第三高级中学司机房西炳和校长乔建沪从未采用过；和四次相同对工作不负责任持食品安全为二心本次招标由副校长于广全程办理招标过程简单处方明显有内外勾结嫌疑随后该信传送发营三千抖时报记者跟随跟踪采访各业员为扶持校园实现此番力量此次主办两个月公司中标我们放心吧光三种食食加上急功大利；请大家继续支持和关注；谢谢 [含实名信息],2024-08-30,Y,3,0,0,0,"社会趣闻新鲜事儿,教育厅,蒲城"
W5073012564691051,《控告》 ——关于民警何利失职，渎职的控告控告人：周光君，女、汉族、家住重庆市长寿区云台镇安坪村7组110号附1号。身份证510221197109191926。电话：13389649488被控告人：何利，男，民警，警号为205477。工作单位:重庆市长寿区公安局分局。何利在办理投诉人检举揭发不法建筑商程辉在工程中做假并贿赂他人时，故意拖延办案；在实证面前不深入调查处理反推诿、掩盖真相。有重大腐败之嫌，失职、渎职之实。 事实理由  1、我实名举报巫山县移民培训中心项目贿赂质检人员，反被长寿桃花派出所以诽谤立案。在出具涉案工程银行多次转帐记录后，办案民警以个人借贷而非贿赂结案。此后多次递交相关控告材料均不予调查。2024年5月6日，我再次将工程中存在贿赂造假相关证据控告材料提交重庆市公安局。此后一天，长寿民警何利告知贿赂不成立。在与之电话交谈争辩中，民警恼怒以一句“对牛弹琴”结束通话。   2、在多次递交材料无果之余，我亦将控告材料在网络上发布。长寿民警多次以我诽谤被举报人对我进行谈话。对案件处理一直推三阻四，不予直面回复。在我去儿子住地成都期间遭到长寿民警多次敲门骚扰。   3、既以诽谤之名立案，又不进行刑事追责？原因有二：查明案件证实检举属实，检举人无须担责；调查不深入，是不是存在推诿扯皮不愿介入或是存在腐败。办案人员无视法纪，滥用公权。被控告何利身为人民警察在上级督办之下竟不但不厘清案件、依法履职，反恐吓控告人网络检举不法行为。于法有悖法律尊严；于理违背职业操守；于公有负共产党重托；于民有负民众正义。忽视民众诉求而掩盖事实真相要么有利益趋使；要么是对党不忠，失职滥权。敬请相关部门彻查！彻查向书面回复控告人。               2024年8月28日@重庆市刘@财经网@CCTV今日说法#今日头条##北京身边事#:@公安部刑侦局@中国警方在线@北京12345@全国人大@司法部@最高人民检察院@最高人民法院@平安北京#12337全国政法干警举报平台##北京身边事#重庆市巴南区刘光芬超话，每日一善超话重庆超话#重庆市人民政府#微博超话国家纪委监委网站超话#北京头条爆料#今日头条超话@半岛网 長壽區公安局的警察何一我在幾百公里的省外打幾次電話給我說要見我還有領導要見我我從幾百公里的省外回到長壽之後來見你你為什麼有時候不願意見我請長壽區公安局調去8月28日上午長壽區新房市的監控錄音錄像 [含实名信息],2024-08-30,Y,6,0,2,20,"今日头条,北京身边事,12337全国政法干警举报平台,重庆市人民政府,北京头条爆料"
W5072703742807799,《控告》 ——关于民警何利失职，渎职的控告控告人：周光君，女、汉族、家住重庆市长寿区云台镇安坪村7组110号附1号。身份证510221197109191926。电话：13389649488被控告人：何利，男，民警，警号为205477。工作单位:重庆市长寿区公安局分局。何利在办理投诉人检举揭发不法建筑商程辉在工程中做假并贿赂他人时，故意拖延办案；在实证面前不深入调查处理反推诿、掩盖真相。有重大腐败之嫌，失职、渎职之实。 事实理由  1、我实名举报巫山县移民培训中心项目贿赂质检人员，反被长寿桃花派出所以诽谤立案。在出具涉案工程银行多次转帐记录后，办案民警以个人借贷而非贿赂结案。此后多次递交相关控告材料均不予调查。2024年5月6日，我再次将工程中存在贿赂造假相关证据控告材料提交重庆市公安局。此后一天，长寿民警何利告知贿赂不成立。在与之电话交谈争辩中，民警恼怒以一句“对牛弹琴”结束通话。   2、在多次递交材料无果之余，我亦将控告材料在网络上发布。长寿民警多次以我诽谤被举报人对我进行谈话。对案件处理一直推三阻四，不予直面回复。在我去儿子住地成都期间遭到长寿民警多次敲门骚扰。   3、既以诽谤之名立案，又不进行刑事追责？原因有二：查明案件证实检举属实，检举人无须担责；调查不深入，是不是存在推诿扯皮不愿介入或是存在腐败。办案人员无视法纪，滥用公权。被控告何利身为人民警察在上级督办之下竟不但不厘清案件、依法履职，反恐吓控告人网络检举不法行为。于法有悖法律尊严；于理违背职业操守；于公有负共产党重托；于民有负民众正义。忽视民众诉求而掩盖事实真相是否有利益趋使；要么是对党不忠，失职滥权。敬请相关部门彻查！彻查向书面回复控告人。               2024年8月28日@重庆市刘@财经网@CCTV今日说法#今日头条##北京身边事#:@公安部刑侦局@中国警方在线@北京12345@全国人大@司法部@最高人民检察院@最高人民法院@平安北京#12337全国政法干警举报平台##北京身边事#重庆市巴南区刘光芬超话，每日一善超话重庆超话#重庆市人民政府#微博超话国家纪委监委网站超话#北京头条爆料#今日头条超话@半岛网 今天我就見了貿易人雖然說沒得到我想要的結果但是有意外的收穫一個是方健就是透露我信息那個方健重慶市武山縣移民培訓中心項目的家訪也是重慶市武山城建集團一把手董事長陳康向他行賄;已經被判刑12年另外退贓款 [含实名信息],2024-08-29,Y,18,0,3,133,"今日头条,北京身边事,12337全国政法干警举报平台,重庆市人民政府,北京头条爆料"
W5072702792536541,“24日当天，乡政府工作人员、警方人员和村干部到家，他们向我媳妇沟通了解并核实我网络实名举报情况，并沟通能否删除网帖，但被我媳妇拒绝。”勾结挟持受害人，到处泛滥，我们这边也是威胁挟持的！  搜狐搜狐新闻十关注24-8-2721:07搜狐新闻官方微博【男子被关押1300多天后无罪释放实名举报公检法后拒绝删帖】#实名举报公检法当事人拒绝删帖#被关押1300多天后无罪释放，8月23日，河南林州男子崔中海网上实名举报当地公检法相关人员。8月26日，他回应上游新闻记者称：“24日当天，乡政府工作人员、警方人员和村干部到家，他们向我媳妇沟通了解并核实我网络实名举报情况，并沟通能否删除网帖，但被我媳妇拒绝。”崔中海通过在网上发布实名举报，称2015年，其被他人诬告职务侵占、合同诈骗，经林州市人民法院审理，于2018年9月以职务侵占罪被判决有期徒刑5年6个月。2018年12月，该案由河南安阳市中级人民法院发回重审，2020年9月林州市人民法院判决其无罪。2021年，他获得林州法院给予的国家赔偿53.3万元。崔中海在实名举报中称，在自己被诬告职务侵占罪一案，林州市有部分公检法相关人士涉嫌徇私枉法、滥用职权，不作为乱作为，致使其被无辜关押近4年，请求追究这些人员的责任，同时希望追究还告者的刑事责任。8月24日，河南林州市政府新闻办发布情况通报：高度重视，立即成立联合调查组进行调查核实，调查情况将及时向社会公布。崔中海告诉记者：“希望联合调查组秉公执法，查明真相，及时向社会公布。”更多内容请查看原文>>网页链接@搜狐新闻@夜寒轩K,2024-08-29,Y,1,0,0,0,
W5072701953936804,#男子举报环保部门充当企业保护伞#【#官方回应男子举报环保部门充当保护伞#：立即启动调查程序】近日，陕西韩城一男子实名举报称，当地环保部门充当一家名为兴禾源再生资源有限公司的“保护伞”，同时举报该企业短短一个月内倾倒填埋了70万吨垃圾。对此，8月29日，海报新闻记者采访了当地有关部门，工作人员表示，目前正与相关部门核实情况，将立即启动调查程序。（大众新闻）O网页链接L齐鲁晚报的微博视频 先實名救援海上四懷抱指同黨海上四行動員公司報復賽斷斷矣一個月左右請到分明會送貨垃圾炸七塊建築垃圾工業垃圾攻擊70萬噸以上現在跟相關部門核實一下我們現在馬上啟動調查隊去 ,2024-08-29,Y,0,0,0,0,"男子举报环保部门充当企业保护伞,官方回应男子举报环保部门充当保护伞"
